soil_texture,soil_type,pH,initial_moisture,moisture_after_24hr,drainage_rate,electrical_conductivity,nitrogen,phosphorus,potassium,organic_carbon,temperature,soil_quality_score
Silty,Red Soil,6.945970889845599,68.45572181427428,53.1366257086336,15.319096105640682,0.41864499286283724,23.08750120905872,13.397741464381145,125.38888275099453,0.36843307533007624,26.232837792989468,70.48
Clayey,Red Soil,6.358139716529145,70.18561688665734,63.46468478920354,6.7209320974538045,0.5737256995701379,57.959226681880054,12.851131100662311,176.42789496651386,0.39790106667686453,30.547318032823544,69.14
Silty,Red Soil,6.670434333796917,62.76758061888738,47.738268513491676,15.029312105395704,0.46431552399984466,39.585763041281304,18.308860011841794,104.80100896897777,0.3283639033602871,28.353716062174623,67.55
Clayey,Red Soil,6.95672043388935,66.77082255397289,61.08185323026331,5.688969323709578,0.591462513694641,32.6145497306447,17.862942589880305,147.3847987793447,0.31987194500843313,25.96965670965425,70.91
Sandy,Red Soil,6.677545805183776,61.79031637441584,28.81517592145098,32.97514045296486,0.49003594914670723,56.89737134624498,11.454698955573368,156.1201626475832,0.3093857751970954,28.49937853570714,68.69
Silty,Red Soil,6.240670514757153,69.82425812212787,47.87665578099407,21.947602341133802,0.6322491041727165,28.986295905670666,17.986651603984452,181.93457385850382,0.37486146682741617,34.782206685265585,64.18
Sandy,Red Soil,6.33419271417311,61.80891901378898,28.81733930274116,32.99157971104782,0.4680044017182651,43.1343905246616,26.652235466522622,260.83311299677683,0.3461740691552321,33.664231835397004,70.71
Sandy,Red Soil,6.139987376721763,60.596173253446594,28.675667723049145,31.92050553039745,0.5194353660218753,36.10957938987323,20.392233516060152,299.30526175972386,0.2831637136036822,26.352173137128545,64.41
Silty,Red Soil,6.133009798907329,68.75456045336426,50.98255368866496,17.772006764699306,0.6797092424982467,55.184059868470484,28.140839208300438,298.30655516547733,0.2317473526748619,27.08315390008518,68.36
Clayey,Red Soil,6.483802539860648,68.55439337364062,58.86986016416655,9.684533209474068,0.4431244997342372,43.75122527773809,21.51186857280164,132.29156681284803,0.2836779066756667,29.71739837518439,67.73
Silty,Red Soil,6.210107192912352,67.5347177620985,48.54270919097876,18.992008571119733,0.31007963792842785,34.193274221726504,25.604252970712672,212.77858421108047,0.3484542784504574,27.6116243251086,68.76
Clayey,Red Soil,6.796243609456387,71.94953119343047,62.97779458433796,8.971736609092517,0.5440431688144938,39.52710701243256,12.663642513350467,152.26660357707675,0.3470050372379647,29.190994729170853,70.29
Sandy,Laterite Soil,5.432276788939294,65.99299287006389,35.85591431791084,30.13707855215305,0.8977435331404884,31.425039542489724,24.692166014210702,104.7892530540967,0.10129287155794212,30.84827811305791,44.48
Loamy,Laterite Soil,5.707474236125893,69.41474237506065,56.368286772391656,13.046455602668999,0.9754091473568116,42.02126722384902,18.147310484256646,204.27540429474823,0.11828439836342763,33.9657465846901,50.91
Silty,Laterite Soil,6.292497327048651,63.96294302311067,48.804991441173236,15.157951581937432,1.1343950732771053,43.877808936526904,26.20322179919405,185.9346726710296,0.2154234164775813,32.49859931288269,60.28
Loamy,Laterite Soil,5.271177725843569,69.13041466889857,53.69767688656533,15.432737782333234,0.7191867461384435,29.87428110382932,16.128308987020727,211.0267573506377,0.15375952300603962,30.879916294638328,46.14
Clayey,Laterite Soil,5.122362388417049,69.26499747241861,59.957052013672765,9.307945458745849,0.7030976762145951,40.723099921613795,14.279893573966271,156.65688069851547,0.117557647411632,29.003128361729942,43.01
Silty,Laterite Soil,5.974068230354933,70.11866124010379,55.02162628871377,15.097034951390022,1.0791934682139819,57.31011756241253,10.402756978985796,130.75674110264325,0.23377530620813705,33.86171294055993,54.41
Loamy,Laterite Soil,5.994540805584721,64.58518562187015,49.19764178826937,15.38754383360078,1.1590442419899047,59.87797669646679,24.403149218618804,157.44424184103016,0.23581332089912746,33.797524022943435,57.94
Loamy,Laterite Soil,6.3460785761955725,60.492209145407614,47.10572402816064,13.386485117246977,0.7323906357730491,25.52501172560989,27.18223515293833,200.01165183821735,0.151238302887871,31.748932030541546,59.73
Silty,Laterite Soil,6.140008317443147,64.39066384075029,44.08438089367178,20.306282947078515,0.8464095798061697,28.387611097208033,29.531220466458088,229.12051541168233,0.16251960498166002,34.345438807155155,59.27
Loamy,Laterite Soil,6.148787965827113,63.03385543629133,46.342509958309996,16.691345477981336,1.1793833851600803,35.74221344425262,12.614346471795146,234.34177184881216,0.2383311303733083,32.29309800477206,54.96
Silty,Laterite Soil,5.756683912504033,67.75060573458815,51.30288048265437,16.447725251933775,0.8564799169000135,45.808743033786556,24.90429485381669,146.44493818026862,0.16243794731382588,29.053253606469532,53.96
Loamy,Laterite Soil,6.175080829993758,62.69161570991629,49.499826026745076,13.191789683171216,0.822139311410746,50.05115697495067,27.93990578728822,269.2248421060463,0.28185053888739847,26.82813388539226,66.19
Sandy,Laterite Soil,5.508860991760755,69.56291881513361,40.79615441083899,28.766764404294626,0.8917041924629298,24.360544625637147,14.97079641854852,163.38852435345626,0.11248626545555607,33.08826323491684,44.47
Silty,Laterite Soil,6.288047181866861,70.75488650395897,53.63762228172868,17.11726422223029,1.058790570230924,25.86780456060726,23.80645693801458,289.0048129161138,0.2714461874739582,31.82540478767157,63.18
Sandy,Laterite Soil,5.9685875650265805,63.316168491078336,33.31037531677002,30.005793174308316,0.6719717650385819,32.48256178608082,26.04792061107265,272.2836092191035,0.20211408174570072,26.3730003271557,60.0
Sandy,Laterite Soil,5.9934706080960805,69.52386752398725,41.23564134550116,28.28822617848609,1.08716774078273,57.82998808903721,16.258390960576452,271.7012909103109,0.2503650291913362,26.31686903436207,60.52
Loamy,Laterite Soil,6.016584861801981,67.05040906353592,50.59854268645201,16.451866377083917,1.1238258882091219,26.7543385348158,11.072695830416617,243.49299812238243,0.1504629472270306,29.754757152327336,50.96
Clayey,Laterite Soil,5.252417882761569,73.49098019958676,65.80720021217894,7.683779987407817,0.9293457789840429,27.567831695614196,24.407679971728914,202.2227276979001,0.26728843849397393,31.0431298224032,49.09
Sandy,Laterite Soil,6.244344073524575,64.60898338206582,31.32189354388575,33.287089838180066,0.6632408264378773,53.55415447616275,23.420259610658196,239.4048332008599,0.24187776436487723,28.629828404038715,66.07
Sandy,Laterite Soil,5.168885699793791,68.79279556157007,36.5390795592215,32.253716002348575,1.131828217176085,21.88786806789516,29.22833239284099,235.83251366391255,0.18155560688123254,31.313759776433766,45.61
Sandy,Laterite Soil,6.413087329232893,62.705592564879915,35.21767467748815,27.487917887391767,1.0653031780313995,35.724871928283164,12.78508141569408,102.14305953907179,0.15965449084682454,30.44257337015251,53.45
Clayey,Laterite Soil,5.535788500989567,74.75778818548933,67.1738348288249,7.583953356664438,0.912326302382915,37.62659533697175,27.59829253454029,201.10415834469808,0.1688183235698884,30.077578381885687,52.55
Clayey,Laterite Soil,5.374959336303244,66.38371594720556,54.504539160832856,11.879176786372703,0.9978877493851253,43.8146548062749,18.302913079854914,184.4384467761356,0.11467281349192054,32.85063921046431,45.59
Sandy,Laterite Soil,5.973120670842527,61.95712640099649,28.754593211547594,33.2025331894489,0.8748171699503211,30.265888287443833,25.042286653939495,202.57494846105357,0.18379395475590488,28.208545427498436,55.26
Clayey,Laterite Soil,5.652893419484831,70.9605011576095,58.99035999325024,11.970141164359262,0.8070101039547396,22.189308276999434,14.084842127368578,183.73902866553684,0.2841382801557239,27.19634928594569,51.31
Clayey,Laterite Soil,6.2658191168463935,65.00227038218256,53.59725961794987,11.405010764232692,0.7006887573876172,24.814543048399443,11.352094989447663,244.80583775458425,0.24845844629738942,34.28807960687885,59.11
Clayey,Laterite Soil,5.76858923109816,69.30535820913038,63.47137350515804,5.833984703972334,0.8248949546099986,44.85322496622829,24.374362265244045,122.12071977463216,0.16976638149172601,25.355902308064763,53.91
Silty,Laterite Soil,5.080745787362688,71.94330302685715,55.31420458444829,16.62909844240886,0.6233747078090786,35.67243578468687,26.048035689026484,168.24888995154413,0.137975065819184,29.441834068783663,46.65
Sandy,Laterite Soil,6.292168529031986,66.75586773567439,36.666927034975586,30.0889407006988,0.6059464172946921,51.121852259327966,19.214672004833478,297.7681082607326,0.2732071350091513,29.83232075875435,68.45
Clayey,Laterite Soil,5.372907326919959,74.86895945388298,64.58697392544282,10.28198552844016,1.1952813836871496,54.30122431007695,11.947337875824422,241.2743993619992,0.20767899585739152,28.45579585870813,48.45
Silty,Laterite Soil,5.352131632587457,62.06982261880348,44.24545583561448,17.824366783189,0.8023983653074592,53.100947758152685,10.011958776695906,161.56383000522382,0.26377385410409426,27.411652143077617,47.92
Loamy,Laterite Soil,5.280686405615753,62.33567361068611,49.92655389209333,12.409119718592777,0.7748166437026467,36.69579129316592,17.537337606943773,275.18098499997893,0.21110991397712398,34.052989990105154,48.94
Loamy,Laterite Soil,5.160201056003546,64.9295697165586,50.948634014664975,13.980935701893628,0.6361361669401785,31.906011102731217,15.961324023400083,164.08025722804297,0.290680575876419,26.642868432724093,46.83
Clayey,Laterite Soil,5.952359988729745,72.83161430923697,66.97412927547505,5.857485033761918,0.6423213825557739,56.37718014743506,13.802575326374114,264.2500309119408,0.1247692053411635,30.44630871107136,59.21
Sandy,Laterite Soil,5.370441750487839,60.7785651960877,26.224083281707024,34.55448191438067,0.7012860034707384,54.157715285674115,10.26457625810588,202.35609131389612,0.2719290690705213,32.69442579421557,50.19
Clayey,Laterite Soil,6.2294373043214675,74.34795517492783,62.98354022148242,11.364414953445412,0.7195318115022459,31.36737182846915,15.77937049842117,175.41078620033977,0.2776382699322608,28.933206703851887,60.52
Loamy,Laterite Soil,6.036869995678984,65.44555324654675,52.4862746663481,12.95927858019865,0.7861850892627285,40.13380522424616,25.928811230469545,247.89384664774545,0.1335133078609013,31.45534356410522,59.09
Sandy,Laterite Soil,5.131169752699829,61.557732605801704,31.087279149645926,30.470453456155777,0.8481099181739755,21.592457577830153,15.479761989399437,291.1298934532979,0.17547263535933016,34.536326078296895,43.24
Sandy,Laterite Soil,5.268642408992273,63.523270542525395,38.09226945304216,25.43100108948324,1.1686678187815378,25.647962541487395,25.270316873364244,121.73650787493841,0.17844355868670803,34.81257577391277,41.63
Loamy,Laterite Soil,5.513886624216697,63.81616499109135,47.16475775769701,16.651407233394337,0.715209650844022,25.8408407718785,28.761282791362625,283.5294555808867,0.22553377543176173,33.87468940212882,54.83
Silty,Laterite Soil,5.103555405367063,68.25433450166594,47.59645702315199,20.657877478513946,0.7882218748542937,45.42581287810453,17.11915546941281,129.70135632873615,0.16695780837813584,30.964670754135437,43.85
Silty,Laterite Soil,5.198403072647722,70.14383920669081,52.468974745471,17.674864461219812,0.7424899831016304,31.99590371978145,22.855901410126183,220.18909690754379,0.1393376394625646,31.96079861567039,47.3
Clayey,Laterite Soil,5.30613149173364,68.62501984531514,57.85703628215529,10.767983563159845,1.0805632329248582,27.20634590930477,12.197262274815659,276.7367935375979,0.1938081495036308,28.42929662759196,45.13
Sandy,Laterite Soil,6.035070332614175,66.83870124909032,41.58521520645094,25.25348604263938,0.633444512152465,44.39251046192468,14.816076321463465,177.361448410376,0.1632202623093941,25.805808122865137,56.8
Clayey,Laterite Soil,5.134639250840236,66.47163251094945,59.38579186247854,7.0858406484709064,0.603628225910387,39.35440875457246,12.46494916265103,161.5358178955897,0.282165252937263,34.260595598182654,46.87
Sandy,Laterite Soil,5.308691565484133,61.61694553273987,26.95862233555654,34.65832319718333,0.928006358938387,55.37914910387037,21.07986511006262,206.91184383126173,0.24831322169336592,26.954580003684,50.6
Loamy,Laterite Soil,5.491757298275051,61.662293620516586,44.1633587138235,17.498934906693087,1.055894195057033,33.55293929691229,29.041248932780054,247.58555379976005,0.1744164509925792,30.9742924257342,50.41
Sandy,Laterite Soil,5.385594038283813,68.80895160544753,43.312892521952705,25.496059083494828,0.7361871236829126,49.75620749208608,28.384160621074503,184.75402398618468,0.19300726684418198,28.42132600111895,53.8
Sandy,Laterite Soil,5.7335726006739245,69.61550732137566,40.16698299310025,29.44852432827541,1.145729083807283,42.758219331274034,25.243491743632894,262.36134367017723,0.17032997446838108,28.41849041917258,54.99
Loamy,Laterite Soil,5.544883027513715,64.3369433132038,47.246112666766216,17.09083064643759,1.1645953935446622,44.92841492272028,24.832545749037777,261.019462408227,0.25878702669037024,33.450396488966426,53.72
Silty,Laterite Soil,5.602814406855109,65.95053337856795,50.59168916433597,15.358844214231986,0.8702102314684756,49.95852603441594,17.139648589373277,226.94882822080592,0.23475124595681796,26.864198048539745,54.01
Loamy,Laterite Soil,5.306096582819901,67.49369436644957,52.21951855357142,15.274175812878156,1.0491652251490993,39.30404942646083,14.320628807861445,293.4542380740595,0.15838223469956145,32.15125019816888,46.97
Sandy,Laterite Soil,5.71265051103758,69.57134832539796,40.30029787179453,29.271050453603436,0.9150296041472308,48.29115647622669,15.043457549910599,189.34529374052812,0.2795910432370038,26.23449865810355,55.09
Loamy,Laterite Soil,5.05889757747299,62.059800358769614,50.054139867163826,12.005660491605788,0.7454122170820574,46.53242838016008,26.78199397599223,210.13209184731284,0.29545676463538584,26.53144500083956,50.57
Sandy,Laterite Soil,6.096875884021062,67.28116437336166,36.27865027236583,31.002514100995832,1.1852462206108472,42.9425312010684,16.832822253812036,229.6929113800474,0.2539493245714174,25.684407092426262,57.61
Silty,Laterite Soil,5.491764256828727,70.97397318321586,55.138306103848485,15.835667079367376,0.958387426998427,35.74542081109769,19.468713187500427,270.9094786404361,0.2631490761252242,28.40004386059892,53.44
Silty,Laterite Soil,6.165197655812946,70.69649684812171,55.07955583128487,15.61694101683684,0.7090905917024032,37.21386129488802,13.309995493273112,241.32082579884354,0.2695095266109473,30.353477680616567,61.55
Sandy,Laterite Soil,5.317618793078629,66.35323346708321,39.3883637975211,26.964869669562113,0.7932405211174378,42.389786453347,27.158698279946577,233.38548949173614,0.10829946510198128,29.353963233997515,49.86
Silty,Laterite Soil,6.395247804293825,71.53120114394137,51.49648473991055,20.034716404030824,0.7553425648758837,22.11306745458888,24.52169702967701,124.26059960110683,0.20551759465443314,28.02775128271967,60.25
Loamy,Laterite Soil,5.900874795480704,65.32470907883898,49.938209552160494,15.386499526678485,0.8278424428929892,44.68776908467866,29.396377292675695,245.52622753993774,0.13325106606994014,34.22603757093958,58.57
Silty,Laterite Soil,5.288035053704517,69.62212058314176,50.480101800894964,19.1420187822468,0.9740277395759442,44.098766818290656,19.795717359764815,205.73132079785512,0.2333371303785026,28.34442527118104,49.39
Clayey,Laterite Soil,6.207761596040565,70.19312692642303,63.810235586673684,6.382891339749349,0.6509797739336798,37.449841054286296,23.166148790121238,187.54336498670827,0.13715539093974155,27.767541319513086,60.49
Silty,Laterite Soil,6.39930153518995,67.58171183890441,50.15269549101901,17.4290163478854,0.9014230919832573,33.11535976073034,24.74264827913278,107.34258869661333,0.28452902792071444,29.74769006043651,61.78
Clayey,Laterite Soil,5.018004540909024,68.36323394270333,56.91948274698545,11.44375119571788,1.0443981486399756,39.40071950096165,11.708060603254433,294.49227800558043,0.2105629751436698,30.180104313760978,44.21
Loamy,Laterite Soil,5.7252471276602055,66.14186244319012,52.72220374694508,13.419658696245044,0.6449375052011902,24.24641414189869,26.74945039237549,147.96399044131806,0.18582989839166436,26.949582714986306,52.96
Silty,Laterite Soil,5.092919777868482,67.04911451250139,46.6678845929638,20.38122991953759,0.671526265704344,21.45844203302474,11.054879043244348,266.83282164168827,0.21536158392765115,26.179724836280617,44.34
Silty,Laterite Soil,6.265990207913037,62.45151364412292,44.386214434122536,18.065299210000383,0.8530275705155498,21.596901302550048,18.98157028269752,215.52261612742672,0.1524816752978604,30.70907053752145,55.88
Silty,Laterite Soil,5.159935428404896,65.32426692174366,48.115534657101705,17.208732264641952,0.6596968013237787,50.66383778848206,29.325485954963717,294.0148913333414,0.1733596641292537,33.65071099375394,53.73
Loamy,Laterite Soil,5.427808704020621,66.0079214933962,49.80272730993292,16.205194183463277,0.8733897296639264,39.2806935910773,25.15553120750316,156.38367111945033,0.2261540840345241,28.1803961169452,50.38
Loamy,Laterite Soil,5.72845144762001,69.24641791128637,56.909072142180534,12.337345769105838,0.9662178046908942,41.85628296848528,14.994883584587104,168.65509781288966,0.28256016008157236,33.520484158046926,53.43
Clayey,Laterite Soil,5.149369570310044,70.59218131768458,61.988985961387115,8.603195356297462,1.1782111132122295,35.07944669147366,22.06426124199009,115.943014637457,0.10320563129102463,31.831142857230468,39.83
Sandy,Laterite Soil,5.1891729835631155,69.32566708705961,38.56901455708542,30.756652529974197,1.0598083278627914,36.25666146296075,27.596754958829358,229.7365906714729,0.21634430549469535,33.99248918289203,48.76
Loamy,Laterite Soil,5.464537566657784,66.23505311247337,53.44732528044442,12.78772783202895,1.1452958986301174,50.41600269149931,23.52796737820012,160.19326392632433,0.14035898965049137,26.840447720502134,47.91
Silty,Laterite Soil,5.338684328225944,69.56451087988911,51.24540525873556,18.319105621153554,0.6242003112830712,33.04681016513014,19.371139891822693,129.59166682188118,0.223324395633055,34.8465447759084,48.61
Clayey,Laterite Soil,5.305302310830345,67.09097364589614,61.17850173559329,5.912471910302855,0.8553033955631056,42.61663759010152,10.420183139727214,106.88626171466291,0.2538122266319448,29.458255498270162,44.91
Silty,Laterite Soil,5.13005985139346,70.16655243201623,48.969880281063276,21.196672150952956,1.1479378117675623,35.51891017591545,26.591316628567373,126.73913087988724,0.20767262042020457,34.35394489667799,44.05
Silty,Laterite Soil,6.01492585032876,69.51423317531302,47.924892425804714,21.58934074950831,1.1629087035148333,31.022671052367137,16.64345044123465,240.16168360034806,0.1726807863998854,32.653162995253865,53.78
Loamy,Laterite Soil,6.196997052828836,69.29403483849154,56.06522038415429,13.228814454337254,0.6382767337521587,35.48892564840828,15.655309141201972,160.8980848708061,0.2477092106793927,34.82946879554701,59.96
Sandy,Laterite Soil,6.464926455972513,66.42777413479928,34.25101255686428,32.176761577935,1.0811041010716835,37.381238532179815,27.390673436299593,136.13150826226064,0.17544035649152773,34.4768617706428,60.41
Silty,Laterite Soil,6.134288351160171,64.1877170841088,46.90417353524228,17.28354354886652,0.964926826059868,37.78294004277714,24.847398741795637,145.6662504737222,0.17875102831308134,25.58457987236877,56.36
Loamy,Laterite Soil,5.2520300782890175,62.99929397473066,48.15344198552008,14.84585198921058,0.8399898109761411,22.29567374753094,21.66614496368409,276.8686855942575,0.17095945793127773,26.517429129530523,46.43
Clayey,Laterite Soil,5.629002020628932,70.97808013401514,61.32490569963922,9.653174434375927,0.8464389260946072,40.1854915190974,10.14706089108854,238.34402282693776,0.240219517472854,31.613426789447246,52.54
Silty,Laterite Soil,6.4685477611875015,62.384008773263446,44.80625802149751,17.577750751765933,0.901167243079105,56.39720632638874,24.345237517315127,216.41402622484472,0.18414731251372335,32.97804681341073,65.18
Clayey,Laterite Soil,5.712662547397753,73.64366266455973,65.44544616239887,8.19821650216086,1.1800236840110763,47.886650171614015,11.664461324161445,272.5919246626037,0.17721018713036715,29.80559940836268,51.95
Loamy,Laterite Soil,5.625746418463553,60.68753906422487,45.38923553324501,15.298303530979865,0.7223967621656324,53.05858437968732,21.153773823709052,110.92206064269381,0.275549880972525,34.718453013254845,53.62
Loamy,Laterite Soil,5.704110262983887,65.126152441032,51.38089131564251,13.745261125389497,0.782941874631038,27.707055859468014,12.58142493861763,159.57187967804225,0.27157155670349775,32.800480870400435,50.45
Loamy,Laterite Soil,5.249277499414624,64.71626365195262,51.35137402979137,13.364889622161243,1.163954623731425,33.721068503600975,29.762481519092706,197.04609115307125,0.1665458953020758,26.79163918290151,45.84
Loamy,Laterite Soil,6.064507015256787,68.9114009179351,54.14926867912614,14.76213223880896,0.6301052101919844,23.867782391502686,24.409134829255123,156.3650006590944,0.2967423166418304,26.84301396950099,60.2
Loamy,Laterite Soil,6.161728404679686,60.393618798197295,48.26253852628008,12.131080271917213,0.8806323695826905,44.23587260717932,18.567036011376924,105.42133046724662,0.12688668547391,32.83501502587909,53.26
Sandy,Laterite Soil,6.339956740682184,60.105132245416534,27.486233301641697,32.61889894377484,0.9213254838586789,39.07933570470615,17.784172372468774,277.48490707407205,0.18656798421143445,33.93933510669991,60.46
Clayey,Laterite Soil,6.390361343218796,68.35816364641535,59.052675368312464,9.305488278102885,0.9053754242532285,38.11299221137307,15.573886318570516,291.774374638082,0.2924116997882703,26.428143044728674,65.27
Sandy,Laterite Soil,5.418512435521695,65.79829576047725,37.97279308529086,27.825502675186385,1.1992757614893925,22.198652273592884,21.57083636407063,116.51443160705543,0.18099371747523768,26.54520829990519,42.17
Clayey,Laterite Soil,5.388188612546786,69.39562941772898,60.82240849830389,8.57322091942509,0.6521802121535598,32.12879135377002,29.33116878761088,288.9414763344963,0.16329142617488324,28.34878290136985,54.55
Silty,Laterite Soil,5.009275733961345,67.70853936278762,46.34137162501101,21.36716773777661,1.1690217316733513,23.65302937334228,13.22895372065842,292.1492605542711,0.2621367140675184,30.375401436403465,42.49
Silty,Laterite Soil,5.67491551140329,62.14196634471724,45.33854235337253,16.803423991344708,1.0398962268820797,59.81686051701824,15.75022398767518,207.64402037369504,0.23858178220495355,30.333235478596052,53.37
Clayey,Laterite Soil,6.466184844775764,69.05645259447238,62.87231933757543,6.184133256896942,0.8989998169765423,44.12981690736119,14.545221071193247,208.75741407834937,0.2706634373333172,31.949701331214758,64.12
Silty,Laterite Soil,5.91701248437159,67.15167028386588,45.219674089771296,21.931996194094587,1.0632912165695028,26.818500463265682,17.69031627412533,169.39179007551718,0.1741947425184338,29.31807095107777,50.58
Silty,Laterite Soil,6.191021675398944,69.81779825928726,51.428587034143405,18.389211225143853,0.8052416607945332,52.399149747338896,14.765793411061832,144.8765959599591,0.21529778062797317,30.04502924054836,59.6
Silty,Laterite Soil,5.972446290948202,64.60849245962089,49.544883214962375,15.063609244658515,0.8673106886958967,58.678740584732616,21.423983679258274,272.6863155578769,0.2022187642944796,26.3945023620516,61.23
Sandy,Laterite Soil,5.874658635919847,65.69206463129427,32.01226836398524,33.67979626730903,0.8232261406873244,23.697980681482665,19.15800590254143,178.8958781677715,0.2436028356254003,33.670601823789475,53.51
Sandy,Laterite Soil,6.4372071797067445,62.43995302352472,27.77261074817364,34.66734227535108,0.8088311732863922,55.8222296349554,29.33244441792215,188.6878205672088,0.14952632861428775,28.20997045640898,65.16
Loamy,Laterite Soil,5.4102117730624695,65.26094013251542,49.134324894321004,16.12661523819441,0.6309944142687846,21.97177971057666,17.725754102910905,170.69463841214412,0.24729463492381457,28.15633215367152,48.28
Clayey,Laterite Soil,5.288386877702138,69.9101976266891,62.6650625505081,7.2451350761810005,1.1849425636861408,36.44453667979394,18.894255537166714,215.30899799022802,0.16189390981772017,34.833407684142266,45.04
Silty,Laterite Soil,6.073977040312586,64.41601276435763,44.647037990630594,19.768974773727038,0.6531470037819864,47.07489103310306,11.28189422072351,219.2285299099794,0.2214648833586132,32.39581177221743,58.63
Clayey,Laterite Soil,5.0455307082995065,67.1096989061995,56.21834485340008,10.891354052799414,0.876197430385659,28.70351759726578,12.67556289987936,290.6614335164745,0.2687625727316612,25.726655875811566,45.68
Loamy,Laterite Soil,5.930352273441681,61.99093419935926,47.90400011476098,14.086934084598276,0.6753860954473884,31.589119349528584,14.775035421720482,142.70857089806827,0.20896021705521967,29.11144336479987,52.53
Loamy,Laterite Soil,5.550018319554472,67.04031452591657,53.735596932613156,13.304717593303415,1.185873917661246,58.18665427516275,26.002751655041518,148.33178416383703,0.17818348536823245,25.680373140916696,51.23
Silty,Laterite Soil,5.7588887002195905,65.16904137720624,48.30147953116943,16.867561846036814,1.1149937633273148,53.79456341642034,17.193511224461353,237.44686869213658,0.2555455820135586,28.1283419752422,55.32
Loamy,Laterite Soil,5.014741328854682,60.60905543235183,44.39966383873418,16.209391593617653,0.7976275615812454,47.7351015407541,25.324909455207578,160.81892719425676,0.1818365174916977,33.116270144448535,44.87
Silty,Laterite Soil,6.090527790521201,64.93916760504933,46.81488308514341,18.124284519905927,1.1924210833873201,29.006440968637275,23.246358270791646,221.9363816551555,0.2385840458449577,34.1509845449003,56.22
Loamy,Laterite Soil,5.852402924403153,61.563621416448754,45.052832434927154,16.5107889815216,0.8846609484883043,33.35106388279191,21.586268055769217,277.8001221629332,0.15493317395758108,30.693049844122022,54.43
Loamy,Laterite Soil,5.076748259668214,66.31722418326584,51.204737100577574,15.112487082688261,0.8952010376592496,32.409411349788186,13.635271955223885,200.82656838368766,0.14657171137521885,28.228097934478505,40.99
Silty,Laterite Soil,5.199926387123259,64.58107643173415,46.33317850965148,18.247897922082664,1.1206212587515434,48.304823429621415,12.124276551769125,255.1754508939386,0.28554914661508146,33.07957328109019,47.24
Loamy,Laterite Soil,5.965861935601647,67.67764617714337,54.993850854427926,12.683795322715447,0.9464120407318006,45.856295009123556,19.167269588526125,205.7414639768105,0.26686495914987973,25.343768583517253,58.56
Loamy,Laterite Soil,5.652521891510335,66.38963021973285,53.9009469423859,12.48868327734695,0.9272567701270278,25.336653420928283,23.832868039466362,259.00230738569405,0.15853101953348156,26.633544497431565,51.73
Loamy,Laterite Soil,6.315691342847753,61.04313087351882,48.17003797679467,12.873092896724152,0.8803565976045016,24.26847276409417,22.991120135139234,273.599918379018,0.20563785235127124,33.281858693234526,60.42
Clayey,Laterite Soil,5.168595540764019,71.26054708980801,65.7335960732463,5.526951016561711,0.7544875298954815,25.42645868641511,15.200960805048677,177.01161114379232,0.10986179742196495,34.429827840711354,41.87
Sandy,Laterite Soil,6.065527251068499,66.10376059781692,32.754022740987295,33.34973785682962,1.0415522438243694,31.003955262364975,22.78215693989413,168.19239472859772,0.12250062610532636,34.97672263264659,53.04
Clayey,Laterite Soil,6.396008383343597,67.63551479496778,60.68160149954789,6.953913295419888,1.018013392723918,49.01305562943513,26.727571548207987,294.88786212769503,0.10492888092726455,34.75601919156652,64.35
Loamy,Laterite Soil,5.969464900486072,60.65276757566464,43.72173163914722,16.931035936517418,0.6770099559688169,46.007486657826135,29.649651612024957,282.3637139078894,0.22946842687461824,29.391306608048506,63.24
Sandy,Laterite Soil,6.239585467400833,60.39947973286095,31.7765448328589,28.622934900002047,0.8756061933563738,22.204061406353244,18.537894556466053,193.8049879435767,0.2402998202930332,34.285555328941356,56.49
Clayey,Laterite Soil,5.787977396676082,71.4108610358216,64.22929061923905,7.181570416582545,1.183540941389842,34.40239607722904,19.557347098262717,171.05679484738454,0.11321106156443202,31.825117301162003,48.77
Clayey,Laterite Soil,5.402214844417881,71.62232158329593,61.61506540959198,10.00725617370395,0.6751507386577248,46.2203988738445,10.79594254671305,219.5364671046918,0.1631336962328132,33.69695884851634,49.56
Clayey,Laterite Soil,5.688955532319611,73.90832148289634,65.76505716030661,8.14326432258973,1.0024590152658215,52.85037681491382,14.89310109209426,184.26017632667293,0.11539383660160348,33.388393367652704,50.57
Silty,Laterite Soil,5.825855951812047,70.77120467662289,54.0689448147733,16.702259861849583,0.6611272584837339,56.4448200556783,26.410150084642183,252.00698036063477,0.1384986301271654,25.487663188131403,61.0
Loamy,Laterite Soil,5.51359268494379,68.43728792710257,53.80902347167027,14.628264455432301,0.6548119456341335,50.265861974095955,21.648701537765916,137.3180193746335,0.20929527220507527,26.882321997690457,53.22
Loamy,Laterite Soil,5.881697674057527,61.84248651572674,49.50047219041514,12.342014325311602,0.6104989283924331,21.960185798850944,21.455405533738915,263.89913707721047,0.2680696355177016,28.267388905686335,57.74
Sandy,Laterite Soil,5.411319333686221,63.49614398807722,32.53267901310946,30.963464974967764,1.0411371108609577,45.02599651765813,21.615119981113182,248.33682579836463,0.10532167321553683,31.752308375620373,47.73
Clayey,Laterite Soil,5.1891652125179375,67.05881988178321,59.59145255317975,7.4673673286034585,1.0057174478139235,54.34400427929993,29.254651677222782,225.66942350988887,0.1259714026835762,26.84101323360957,49.28
